text
Dear Customer AED 85.00 was debited from your account ****0535. Your available account balance is AED 101.82
Dear Customer AED 650.00 was debited from your account ****1296. Your available account balance is AED 5350.75
Dear Customer AED 120.00 was credited to your account ****0535. Your available account balance is AED 361.71
Dear Customer AED 16000.00 was credited to your account ****0535. Your available account balance is AED 16001.03
Dear Customer AED 50.00 was debited from your account ****0535. Your available account balance is AED 720.02
Transaction of AED 34.00 debited from your a/c ****0535 at ZOMATO ORDER DUBAI AE. Avl Bal is AED 171.39
Dear Customer AED 15000.00 was credited to your account ****0535. Your available account balance is AED 15213.26
Dear Customer AED 17.27 was credited to your account *535. Your available account balance is AED 119.87
Transaction of AED 105.00 debited from your a/c ****0535 at Bath & Body Works UAE 96522242156 AE. Avl Bal is AED 354.36
Dear Customer AED 110.00 was debited from your account ****0535. Your available account balance is AED 475.17
Dear Customer AED 290.00 was credited to your account ****0535. Your available account balance is AED 494.36
Transaction of AED 18.25 debited from your a/c ****0535 at ADNOC Al SALAMS/S915   AB U DHABI AE. Avl Bal is AED 413.74
Transaction of AED 37.80 debited from your a/c ****0535 at ASEER TIME AL KUWAIT ABU DHABI AE. Avl Bal is AED 232.60
Trx. of AED 120.75 on your a/c ****0535 at STARBUCKS -D625 ALSHAY ABU DHABI AE. Avl Bal is AED 5424.15
Dear Customer AED 320.00 was credited to your account ****0535. Your available account balance is AED 320.00
Transaction of AED 34.50 debited from your a/c ****0535 at PAPA MURPHYS PIZ-465016 DUBAI AE. Avl Bal is AED 304.04
Dear Customer AED 1.05 was debited from your account *535. Your available account balance is AED 5649.98
Dear Customer AED 10000.00 was debited from your account *535. Your available account balance is AED 99630.53
Dear Customer AED 11000.00 was credited to your account *535. Your available account balance is AED 27000.29
Transaction of AED 16.00 debited from your a/c ****0535 at CAFTERIA ALRAAI ABU DHABI AE. Avl Bal is AED 144.60
Dear Customer AED 200.00 was debited from your account ****0535. Your available account balance is AED 154.36
Transaction of AED 29.40 debited from your a/c ****0535 at PARAKANDY ABDUL MAJEED ABU DHABI AE. Avl Bal is AED 65.03
Transaction of AED 72.27 debited from your a/c ****0535 at PAYPAL *HSOUB          07 759718069 GB. Avl Bal is AED 1608.05
Transaction of AED 36.76 debited from your a/c ****0535 at GULF FILM LLC DUBAI AE. Avl Bal is AED 45.68
Dear Customer AED 500.00 was debited from your account *535. Your available account balance is AED 800.00
Transaction of AED 18.15 debited from your a/c *535 at QUIZLET COM            SA N FRANCISCO US. Avl Bal is AED 64.79
Dear Customer AED 1300.00 was credited to your account *535. Your available account balance is AED 18345.89
Dear Customer AED 2000.00 was debited from your account *535. Your available account balance is AED 284.55
Dear Customer AED 600.00 was credited to your account *535. Your available account balance is AED 1400.00
Dear Customer AED 0.89 was debited from your account ****0535. Your available account balance is AED 1200.06
Dear Customer AED 300.00 was debited from your account ****0535. Your available account balance is AED 826.94
Dear Customer AED 200.00 was debited from your account ****0535. Your available account balance is AED 700.93
Transaction of AED 20.00 debited from your a/c ****0535 at PARAKANDY ABDUL MAJEED ABU DHABI AE. Avl Bal is AED 697.78
Dear Customer AED 16000.00 was credited to your account *535. Your available account balance is AED 16000.00
Dear Customer AED 6000.00 was credited to your account ****0535. Your available account balance is AED 6381.07
Dear customer cheque no:047568 has been deposited to your account XXXX0535 through deposit machine. Deposit will be confirmed after successful cheque clearing 20-05-2022 08:07:48
Transaction of AED 299.25 debited from your a/c *535 at www.groupon.ae         gr oupon.ae IE. Avl Bal is AED 64.14
Transaction of AED 32.99 debited from your a/c *535 at APPLE.COM/BILL         IT UNES.COM IE. Avl Bal is AED 10147.81
Dear Customer AED 10000.00 was debited from your account ****0535. Your available account balance is AED 4915.34
Dear Customer AED 60.00 was credited to your account ****0535. Your available account balance is AED 1048.29
Dear Customer AED 16000.00 was credited to your account ****0535. Your available account balance is AED 16900.50
Dear Customer AED 150.00 was credited to your account *535. Your available account balance is AED 831.54
Dear Customer AED 500.00 was credited to your account ****0535. Your available account balance is AED 747.19
Transaction of AED 2.98 debited from your a/c *535 at Etc IVR 101            Ab u Dhabi AE. Avl Bal is AED 525.36
Dear Customer AED 2000.00 was credited to your account *535. Your available account balance is AED 2126.30
Dear Customer AED 5000.00 was debited from your account *535. Your available account balance is AED 27.43
Dear Customer AED 500.00 was credited to your account *535. Your available account balance is AED 1429.87
Transaction of AED 19.30 debited from your a/c ****0535 at LULU HYPERMARKET LLC ABU DHABI AE. Avl Bal is AED 42.30
Transaction of AED 66.15 debited from your a/c ****0535 at ALHASRE FAST FOOD REST ABU DHABI AE. Avl Bal is AED 392.43
Dear Customer AED 16000.00 was credited to your account *535. Your available account balance is AED 16001.00
Dear Customer AED 365.00 was credited to your account *535. Your available account balance is AED 536.71
Dear Customer AED 1600.00 was debited from your account *535. Your available account balance is AED 16278.81
Dear Customer AED 227.81 was debited from your account ****0535. Your available account balance is AED 672.19
Dear Customer AED 350.00 was debited from your account ****0535. Your available account balance is AED 2000.72
Dear Customer AED 270.53 was debited from your account *535. Your available account balance is AED 775.60
Transaction of AED 1000.00 debited from your a/c ****0535 at HEALTH LINE MEDICAL ABU DHABI AE. Avl Bal is AED 314.12
Dear Customer AED 500.00 was debited from your account *535. Your available account balance is AED 1081.07
Dear Customer AED 2000.00 was debited from your account *535. Your available account balance is AED 25000.61
Dear Customer AED 200.00 was debited from your account *535. Your available account balance is AED 1.00
Dear Customer AED 500.00 was debited from your account ****0535. Your available account balance is AED 1438.18
Transaction of AED 47.00 debited from your a/c ****0535 at FIRST FOOD SERVI-051148 ABU DHABI AE. Avl Bal is AED 46.50
Dear Customer AED 100.00 was credited to your account ****0535. Your available account balance is AED 125.30
Dear Customer AED 1000.00 was credited to your account *535. Your available account balance is AED 1160.66
Transaction of AED 23.00 debited from your a/c ****0535 at STARBUCKS-ADNOC-D843 ABU DHABI AE. Avl Bal is AED 326.45
Transaction of AED 67.00 debited from your a/c ****0535 at TALABAT MIDDLE EAST IN DUBAI AE. Avl Bal is AED 191.95
Dear Customer AED 10000.00 was debited from your account ****0535. Your available account balance is AED 1399.57
Dear Customer AED 650.00 was debited from your account ****0535. Your available account balance is AED 2418.22
Transaction of AED 175.00 debited from your a/c ****0535 at Victoria Secret Online 96522242156 AE. Avl Bal is AED 4.36
Dear Customer AED 25.47 was debited from your account *535. Your available account balance is AED 0.00
Dear Customer AED 25.00 was credited to your account *535. Your available account balance is AED 561.71
Transaction of AED 8.00 debited from your a/c ****0535 at PARAKANDY ABDUL MAJEED ABU DHABI AE. Avl Bal is AED 251.32
Transaction of AED 45.15 debited from your a/c ****0535 at BLACK BURGER ABU DHABI AE. Avl Bal is AED 92.55
Dear Customer AED 50.00 was credited to your account *535. Your available account balance is AED 1165.51
Transaction of AED 1050.00 debited from your a/c ****0535 at FAM HOLDING LLC DUBAI AE. Avl Bal is AED 0.19
Transaction of AED 100.00 debited from your a/c ****0535 at DAMAN AUH AE. Avl Bal is AED 724.43
Dear Customer AED 71.00 was debited from your account *535. Your available account balance is AED 87.19
Dear Customer AED 500.00 was debited from your account *535. Your available account balance is AED 253.81
Dear Customer AED 1500.00 was credited to your account *535. Your available account balance is AED 1500.65
Transaction of AED 28.00 debited from your a/c ****0535 at TEA JUNCTION EXPRESS ABU DHABI AE. Avl Bal is AED 472.28
Transaction of AED 356.31 debited from your a/c ****0535 at DU (EITC) DUBAI AE. Avl Bal is AED 43.94
Dear Customer AED 831.00 was debited from your account *535. Your available account balance is AED 0.54
Transaction of AED 34.65 debited from your a/c ****0535 at CARREFOUR ABU DHABI AE. Avl Bal is AED 97.17
Dear Customer AED 10000.00 was debited from your account *535. Your available account balance is AED 6001.32
Transaction of AED 25.68 debited from your a/c *535 at Talabat com            DU BAI AE. Avl Bal is AED 74.86
Transaction of AED 50.00 debited from your a/c ****0535 at ADNOC OFFICER''S CITY-S ABUDHABI AE. Avl Bal is AED 438.17
Dear Customer AED 86.00 was debited from your account *535. Your available account balance is AED 3746.34
Dear Customer AED 2620.00 was credited to your account *535. Your available account balance is AED 2720.00
Dear Customer AED 100.00 was debited from your account ****0535. Your available account balance is AED 900.50
Dear Customer AED 6000.00 was credited to your account *535. Your available account balance is AED 6000.12
Dear Customer AED 1.00 was debited from your account ****0535. Your available account balance is AED 10021.61
Dear Customer AED 100.00 was debited from your account ****0535. Your available account balance is AED 5585.40
Transaction of AED 429.00 debited from your a/c *535 at www.groupon.ae         gr oupon.ae IE. Avl Bal is AED 213.39
Transaction of AED 65.11 debited from your a/c ****0535 at FALCON PACK ABU DHABI AE. Avl Bal is AED 675.33
Dear Customer AED 10.00 was debited from your account ****0535. Your available account balance is AED 64.71
Dear Customer AED 15.00 was debited from your account ****0535. Your available account balance is AED 311.45
Dear Customer AED 169.00 was debited from your account *535. Your available account balance is AED 0.99
Dear Customer AED 10.00 was debited from your account *535. Your available account balance is AED 458.00
Dear Customer AED 1000.00 was debited from your account *535. Your available account balance is AED 247.02
Dear Customer AED 4000.00 was debited from your account *535. Your available account balance is AED 12008.02
Dear Customer AED 4100.00 was debited from your account ****0535. Your available account balance is AED 2598.32
Dear Customer AED 120.00 was debited from your account ****0535. Your available account balance is AED 1204.29
Dear Customer AED 7171.00 was debited from your account *535. Your available account balance is AED 954.12
Dear Customer AED 255.00 was debited from your account ****0535. Your available account balance is AED 11261.98
Dear Customer AED 28.00 was debited from your account *535. Your available account balance is AED 0.12
Dear Customer AED 10000.00 was debited from your account ****0535. Your available account balance is AED 4728.61
Dear Customer AED 8328.94 was debited from your account *535. Your available account balance is AED 9751.03
Dear Customer AED 100.00 was credited to your account ****0535. Your available account balance is AED 131.82
Dear Customer AED 16000.00 was credited to your account ****0535. Your available account balance is AED 32909.07
Dear Customer your Salary of AED 16000.00 was credited to your account *535. Your available account balance is AED 18006.94
Dear Customer AED 150.00 was debited from your account ****0535. Your available account balance is AED 770.02
Dear Customer AED 6000.00 was debited from your account *535. Your available account balance is AED 0.12
Dear Customer AED 1000.00 was debited from your account *535. Your available account balance is AED 23.80
Transaction of AED 42.00 debited from your a/c ****0535 at CONTINENTAL FOOD-399108 SHARJAH AE. Avl Bal is AED 369.60
Dear Customer AED 100.00 was debited from your account *535. Your available account balance is AED 5857.37
Transaction of AED 262.50 debited from your a/c ****0535 at LAVISH PERFUMES TRADIN RAS AL KHAIMA AE. Avl Bal is AED 197.05
Dear Customer AED 105.30 was debited from your account *535. Your available account balance is AED 36.01
Dear Customer AED 50.00 was credited to your account ****0535. Your available account balance is AED 38.18
Dear Customer AED 100.00 was credited to your account ****0535. Your available account balance is AED 82.68
Dear Customer AED 1000.00 was credited to your account ****0535. Your available account balance is AED 1429.67
Dear Customer AED 3200.00 was debited from your account *535. Your available account balance is AED 335.00
Dear Customer AED 100.00 was credited to your account ****0535. Your available account balance is AED 119.44
Transaction of AED 17.75 debited from your a/c ****0535 at STARBUCKS-ADNOC-D843 ABU DHABI AE. Avl Bal is AED 82.44
Transaction of AED 710.85 debited from your a/c ****0535 at AL FUJAIRAH NAT.INS.AU Abu Dhabi AE. Avl Bal is AED 7026.76
Dear Customer AED 105.00 was debited from your account ****0535. Your available account balance is AED 683.68
Dear Customer AED 300.00 was credited to your account *535. Your available account balance is AED 815.00
Dear Customer AED 10000.00 was debited from your account *535. Your available account balance is AED 39971.18
Transaction of AED 511.88 debited from your a/c ****0535 at IHSAN A. SAMAD A-134804 DUBAI AE. Avl Bal is AED 180.55
Dear Customer AED 825.00 was debited from your account *535. Your available account balance is AED 2881.34
Transaction of AED 37.68 debited from your a/c ****0535 at 707-652-3328ADAPTDMIND +1 7076523328 US. Avl Bal is AED 373.91
Dear Customer AED 50.00 was debited from your account *535. Your available account balance is AED 63.60
Dear Customer AED 180.00 was debited from your account *535. Your available account balance is AED 508.74
Transaction of AED 8.50 debited from your a/c ****0535 at PARAKANDY ABDUL MAJEED ABU DHABI AE. Avl Bal is AED 5381.05
Dear Customer AED 16000.00 was credited to your account ****0535. Your available account balance is AED 17000.20
Dear Customer AED 83.00 was credited to your account *535. Your available account balance is AED 179.46
Transaction of AED 35.50 debited from your a/c ****0535 at STARBUCKS-ADNOC-D843 ABU DHABI AE. Avl Bal is AED 18286.31
Dear Customer AED 100.00 was credited to your account ****0535. Your available account balance is AED 151.80
Dear Customer AED 100.00 was debited from your account ****0535. Your available account balance is AED 320.54
Dear Customer AED 11500.00 was debited from your account ****0535. Your available account balance is AED 2758.55
Dear Customer AED 179.00 was debited from your account *535. Your available account balance is AED 1068.10
Transaction of AED 229.81 debited from your a/c ****0535 at DU REGISTERED DUBAI AE. Avl Bal is AED 77.34
Dear Customer AED 300.00 was credited to your account *535. Your available account balance is AED 1785.50
Dear Customer AED 11500.00 was credited to your account *535. Your available account balance is AED 27307.91
Transaction of AED 50.00 debited from your a/c ****0535 at ADNOC AUH INT AIR 993 ABU DHABI AE. Avl Bal is AED 2122.67
Dear Customer your Salary of AED 17120.00 was credited to your account *535. Your available account balance is AED 17648.34
Dear Customer your Salary of AED 16000.00 was credited to your account *535. Your available account balance is AED 26147.81
Dear Customer AED 321.00 was debited from your account *535. Your available account balance is AED 494.00
Dear Customer AED 500.00 was debited from your account *535. Your available account balance is AED 784.61
Dear Customer AED 15000.00 was debited from your account *535. Your available account balance is AED 4079.81
Dear Customer AED 2000.00 was credited to your account *535. Your available account balance is AED 2000.61
Dear Customer AED 6000.00 was debited from your account *535. Your available account balance is AED 63.60
Dear Customer AED 4300.00 was credited to your account *535. Your available account balance is AED 4363.60
Transaction of AED 15.00 debited from your a/c ****0535 at FIRST FOOD SERVI-051152 ABU DHABI AE. Avl Bal is AED 414.67
Dear Customer AED 2000.00 was credited to your account *535. Your available account balance is AED 2000.00
Dear Customer AED 15000.00 was credited to your account *535. Your available account balance is AED 17079.97
Transaction of AED 17.00 debited from your a/c ****0535 at GALADARI ICE CREAM CO L DUBAI AE. Avl Bal is AED 689.17
Dear Customer AED 1.05 was debited from your account *535. Your available account balance is AED 844.58
Dear Customer AED 940.00 was credited to your account ****0535. Your available account balance is AED 2235.34
Dear Customer your Salary of AED 16000.00 was credited to your account *535. Your available account balance is AED 16034.31
Transaction of AED 20.99 debited from your a/c *535 at APPLE.COM/BILL         IT UNES.COM IE. Avl Bal is AED 668.53
Dear Customer AED 1.05 was debited from your account ****0535. Your available account balance is AED 19084.48
Transaction of AED 25.00 debited from your a/c ****0535 at ZOMATO ORDER DUBAI AE. Avl Bal is AED 1421.89
Dear Customer AED 100.00 was credited to your account ****0535. Your available account balance is AED 500.20
Dear Customer AED 55.00 was credited to your account ****0535. Your available account balance is AED 70.26
Dear Customer AED 4338.32 was debited from your account *535. Your available account balance is AED 1768.25
Dear Customer AED 5000.00 was debited from your account ****0535. Your available account balance is AED 25011.53
Dear Customer AED 800.00 was credited to your account ****0535. Your available account balance is AED 824.43
Dear Customer AED 1000.00 was debited from your account *535. Your available account balance is AED 10000.91
Dear Customer AED 1.05 was debited from your account ****0535. Your available account balance is AED 10629.61
Dear Customer AED 200.00 was debited from your account ****0535. Your available account balance is AED 41.67
Dear Customer AED 1.05 was debited from your account ****0535. Your available account balance is AED 14258.55
Dear Customer AED 100.00 was debited from your account ****0535. Your available account balance is AED 702.54
Dear Customer AED 397.76 was debited from your account ****0535. Your available account balance is AED 1252.74
Dear Customer AED 6000.00 was debited from your account *535. Your available account balance is AED 4640.00
Dear Customer AED 6000.00 was debited from your account ****0535. Your available account balance is AED 16401.82
Dear Customer AED 46.00 was credited to your account *535. Your available account balance is AED 46.51
Dear Customer AED 400.00 was credited to your account *535. Your available account balance is AED 456.91
Dear Customer AED 400.00 was debited from your account ****0535. Your available account balance is AED 719.49
Transaction of AED 322.14 debited from your a/c ****0535 at DU (EITC) DUBAI AE. Avl Bal is AED 55.39
Dear Customer AED 5000.00 was debited from your account ****0535. Your available account balance is AED 560.84
Transaction of AED 82.75 debited from your a/c ****0535 at STARBUCKS -D625 ALSHAY ABU DHABI AE. Avl Bal is AED 18418.56
Transaction of AED 95.00 debited from your a/c ****0535 at TALABAT MIDDLE EAST IN DUBAI AE. Avl Bal is AED 717.78
Dear Customer AED 1.05 was debited from your account ****0535. Your available account balance is AED 5863.51
Dear Customer AED 150.00 was credited to your account *535. Your available account balance is AED 1454.37
Dear Customer AED 560.00 was credited to your account *535. Your available account balance is AED 560.00
Transaction of AED 154.99 debited from your a/c *535 at APPLE.COM/BILL         ww w.apple.com IE. Avl Bal is AED 10.29
Dear Customer AED 11500.00 was credited to your account *535. Your available account balance is AED 11500.67
Dear Customer AED 2000.00 was credited to your account *535. Your available account balance is AED 4004.26
Dear Customer AED 7737.00 was debited from your account ****0535. Your available account balance is AED 0.76
Transaction of AED 2913.00 debited from your a/c ****0535 at ETIHAD AIRWAYS EY XONNYM RAS AL KHAIMA AE. Avl Bal is AED 19185.53
Dear Customer AED 100.00 was credited to your account *535. Your available account balance is AED 184.41
Dear Customer AED 12000.00 was debited from your account *535. Your available account balance is AED 3579.81
Dear Customer profit of AED 18.51 was credited to your account ****0535.
Dear Customer AED 10000.00 was debited from your account ****0535. Your available account balance is AED 1200.06
Dear Customer AED 1.00 was credited to your account ****0535. Your available account balance is AED 14.00
Dear Customer AED 46.51 was debited from your account *535. Your available account balance is AED 0.00
Dear Customer AED 200.00 was credited to your account ****0535. Your available account balance is AED 203.55
Dear Customer AED 6000.00 was debited from your account *535. Your available account balance is AED 1906.97
Dear Customer AED 4970.00 was debited from your account ****0535. Your available account balance is AED 8.61
Transaction of AED 12.60 debited from your a/c ****0535 at GULF PASTRY LLC ABU DHABI AE. Avl Bal is AED 5411.55
Dear Customer AED 11500.00 was credited to your account *535. Your available account balance is AED 12300.00
Transaction of AED 25.00 debited from your a/c ****0535 at GALADARI ICE CREAM CO L DUBAI AE. Avl Bal is AED 191.60
Dear Customer AED 1000.00 was debited from your account *535. Your available account balance is AED 182.91
Dear Customer AED 11500.00 was debited from your account *535. Your available account balance is AED 129.99
Dear Customer AED 150.00 was credited to your account ****0535. Your available account balance is AED 205.39
Dear Customer AED 20.00 was credited to your account *535. Your available account balance is AED 20.19
Transaction of AED 500.00 debited from your a/c *535 at MOI TRAFFIC FINES      Ab u Dhabi AE. Avl Bal is AED 1232.81
Transaction of AED 32.99 debited from your a/c *535 at APPLE.COM/BILL         IT UNES.COM IE. Avl Bal is AED 412.03
Transaction of AED 24.00 debited from your a/c ****0535 at SARA PHARMACY ABU DHABI AE. Avl Bal is AED 235.80
Dear Customer AED 2000.00 was debited from your account *535. Your available account balance is AED 4040.99
Dear Customer AED 500.00 was debited from your account ****0535. Your available account balance is AED 5863.51
Transaction of AED 50.00 debited from your a/c ****0535 at STARBUCKS -D625 ALSHAY ABU DHABI AE. Avl Bal is AED 175.05
Dear Customer AED 500.00 was debited from your account ****0535. Your available account balance is AED 1007.50
Dear Customer AED 10.00 was credited to your account ****0535. Your available account balance is AED 869.14
Dear Customer AED 4900.00 was debited from your account *535. Your available account balance is AED 11.68
Transaction of AED 1260.00 debited from your a/c *535 at ABU DHABI UNIVERSITY K Du bai AE. Avl Bal is AED 22.91
Dear Customer AED 1.05 was debited from your account *535. Your available account balance is AED 11906.85
Transaction of AED 74.00 debited from your a/c ****0535 at ZOMATO ORDER DUBAI AE. Avl Bal is AED 68.30
Dear Customer AED 10180.00 was credited to your account *535. Your available account balance is AED 10180.80
Dear Customer AED 12000.00 was credited to your account *535. Your available account balance is AED 22000.91
Dear Customer AED 300.00 was credited to your account ****0535. Your available account balance is AED 259.32
Dear Customer AED 1000.00 was debited from your account *535. Your available account balance is AED 5196.31
Transaction of AED 65.00 debited from your a/c *535 at MEDICLINIC HOSPITALS LLAB U DHABI AE. Avl Bal is AED 3020.00
Dear Customer AED 11500.00 was credited to your account *535. Your available account balance is AED 17287.37
Transaction of AED 26.26 debited from your a/c ****0535 at AL MANDI & AL MADHBI ABU DHABI AE. Avl Bal is AED 328.82
Transaction of AED 5.00 debited from your a/c ****0535 at MCDONALDS-ADNOC MUSHRI DUBAI AE. Avl Bal is AED 202.57
Dear Customer AED 6875.15 was debited from your account *535. Your available account balance is AED 18096.03
Dear Customer AED 100.00 was credited to your account ****0535. Your available account balance is AED 197.53
Dear Customer AED 500.00 was credited to your account *535. Your available account balance is AED 4702.22
Dear Customer AED 10.00 was credited to your account ****0535. Your available account balance is AED 217.06
Dear Customer AED 294.00 was debited from your account *535. Your available account balance is AED 7299.52
Dear Customer AED 2000.00 was credited to your account *535. Your available account balance is AED 27000.61
Dear Customer AED 4100.00 was debited from your account *535. Your available account balance is AED 7906.97
Dear Customer AED 750.00 was debited from your account ****0535. Your available account balance is AED 343.02
Transaction of AED 55.00 debited from your a/c ****0535 at BANIYAS CO-OP-MAFRAQ ABU DHABI AE. Avl Bal is AED 64.44
Transaction of AED 8.00 debited from your a/c ****0535 at PARAKANDY ABDUL MAJEED ABU DHABI AE. Avl Bal is AED 171.05
Dear Customer ATM Cash Withdrawal for AED 200.00 was debited from your account *535. Your Avl Bal is AED 100.12.
Dear Customer AED 1000.00 was debited from your account ****0535. Your available account balance is AED 51.80
Transaction of AED 14.25 debited from your a/c ****0535 at MCDONALDS-ADNOC MUSHRI DUBAI AE. Avl Bal is AED 137.70
Dear Customer AED 312.00 was debited from your account *535. Your available account balance is AED 28.12
Dear Customer AED 100.00 was credited to your account ****0535. Your available account balance is AED 717.78
Dear Customer AED 25000.00 was credited to your account *535. Your available account balance is AED 27000.61
Dear Customer AED 1693.00 was debited from your account *535. Your available account balance is AED 0.91
Dear Customer AED 100.00 was debited from your account *535. Your available account balance is AED 58.98
Dear Customer AED 1.05 was debited from your account *535. Your available account balance is AED 2062.76
Dear Customer AED 50.00 was credited to your account ****0535. Your available account balance is AED 130.56
Dear Customer AED 500.00 was debited from your account *535. Your available account balance is AED 11.68
Dear Customer AED 10000.00 was debited from your account *535. Your available account balance is AED 1979.33
Dear Customer AED 1.05 was debited from your account *535. Your available account balance is AED 98.43
Dear Customer AED 500.00 was credited to your account *535. Your available account balance is AED 500.18
Transaction of AED 355.45 debited from your a/c ****0535 at DU (EITC) DUBAI AE. Avl Bal is AED 146.14
Dear Customer AED 1000.00 was credited to your account ****0535. Your available account balance is AED 1025.44
Transaction of AED 79.50 debited from your a/c ****0535 at TARGET PHARMACY -055039 ABU DHABI AE. Avl Bal is AED 341.67
